,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2014-09-30,,,,,,,,,,,12.0,86.92,45.37,147.81,437.18,675.64,223.92,41.81,133.12,435.6,25.69,461.29,175.0,214.35,,,,,,0.0,2.15,0.01,0.0,0.0,,,,,,6.59,6.53,2.44,0.34,0.24,9,2014,,2157.0,21.57
2014-12-31,117.93,17.04,0.008826728826728827,0.0,30.05000000000001,23.9,30.599999999999994,1.25,94.03000000000003,2.3799999999999955,267.85,120.85,60.16,454.78,358.9,905.26,131.66,58.61,93.01,313.67,75.21,388.88,220.0,516.38,-24.4,35.96999999999999,244.27,6.699999999999999,35.40382922535211,0.53,0.75,0.02,0.0,0.0,7.538026418026417,0.0,13.204786324786324,0.0,21.395990675990674,9.11,8.61,2.81,1.45,1.26,12,2014,0.0,1930.5,38.61
2015-03-31,92.61,-2.21,0.0,,26.98,1.98,7.1,1.76,90.63,-0.15,20.7,125.07,44.23,359.35,356.06,812.29,44.03,71.88,91.11,227.39,69.76,297.15,220.0,515.14,20.73,-154.87,-113.01,5.12,0.0,0.75,0.58,0.0,0.01,0.0,-1.08,0.0,-1.72,0.0,1.36,-2.44,-2.39,0.5,1.58,1.39,3,2015,-inf,-inf,-2.21
2015-06-30,68.91000000000001,-9.14,-0.008052863436123348,inf,23.419999999999998,-6.42,-1.2299999999999995,1.39,75.33000000000001,-6.859999999999999,13.05,93.57,60.84,269.68,357.47,719.27,17.57,43.38,89.31,164.44,64.1,228.55,220.0,490.72,-4.550000000000001,50.34,-53.42999999999999,5.19,-43.15235229759299,0.62,0.47,-0.01,0.01,-0.74,-5.089409691629957,0.0,-7.440845814977974,0.0,-2.5769162995594717,-7.14,-7.03,-0.68,1.64,1.27,6,2015,inf,1135.0,-11.35
2015-09-30,164.28,15.75,0.0,,40.690000000000005,18.66,24.04,1.1,145.61999999999998,18.84,19.96,165.78,73.26,338.96,381.84,815.62,53.23,94.6,87.34,249.48,58.66,308.14,220.0,507.47,-35.16,17.64,24.430000000000007,5.379999999999999,0.0,0.48,0.61,0.0,0.01,0.0,7.7318181818181815,27.34772727272727,12.456818181818182,17.468181818181815,35.938636363636355,1.36,1.35,1.56,1.36,1.07,9,2015,inf,inf,4.4
2015-12-31,158.27999999999997,10.35,0.007016949152542373,-inf,43.44,15.26,20.62,0.56,143.02000000000004,14.38,53.74,178.0,46.62,354.05,418.08,956.33,116.14,103.0,70.41,311.68,102.13,413.81,221.14,520.06,-2.039999999999999,-44.19000000000001,80.00999999999999,5.360000000000001,19.95169082125604,0.24,0.8,0.01,0.01,0.74,4.322440677966102,8.897491525423728,7.971254237288135,7.999322033898305,12.826983050847458,3.07,3.05,2.39,1.14,0.99,12,2015,-inf,1475.0,14.75
2016-03-31,113.82,12.98,0.0,,39.42,18.61,26.31,0.43,95.21,6.58,100.9,126.91,75.78,729.67,874.7,1776.1,54.13,87.88,89.35,256.72,86.19,342.91,442.27,1411.61,52.68,-824.99,819.46,7.7,0.0,0.13,0.24,0.0,0.0,0.0,2.92,5.76,3.68,5.4,4.88,12.79,11.4,5.43,2.84,2.55,3,2016,,inf,12.98
2016-06-30,216.72000000000003,4.93,0.0,,40.92999999999999,8.57,20.3,0.7,208.15000000000003,3.789999999999999,63.11,232.79,104.22,573.79,943.88,1834.39,89.62,127.46,58.34,295.83,107.85,403.68,442.27,1409.99,-97.22999999999999,39.57000000000005,19.870000000000005,11.73,0.0,0.22,0.29,0.0,0.0,0.0,1.079039642657733,2.345259631490787,1.3983472920156337,2.06999441652708,1.9488777219430484,5.71,5.42,4.39,1.94,1.59,6,2016,,inf,17.91
2016-09-30,157.29999999999995,-32.39,0.0,,24.77000000000001,-20.79,-1.4799999999999969,0.61,178.07999999999998,-24.89,173.33,147.04,62.26,610.44,2082.29,3112.65,811.17,323.83,141.18,1304.07,409.39,1713.46,442.27,1379.42,245.81,-605.9399999999999,470.36,19.310000000000002,0.0,0.2,1.24,0.0,0.0,0.0,-4.205331491712707,2.95267955801105,-9.39488950276243,-13.689696132596685,3.1316298342541433,-3.11,-2.97,0.38,0.47,0.42,9,2016,,-inf,-14.48
2016-12-31,134.27000000000004,-24.069999999999997,-0.006243839169909208,,27.099999999999994,-6.029999999999999,17.0,0.82,140.31,-7.120000000000001,128.51,186.61,43.98,697.71,2268.09,3420.7,764.58,225.59,673.33,1687.25,355.56,2042.82,443.19,1358.64,-92.27,-370.33000000000015,417.78,23.03,-32.83236393851268,0.27,1.5,-0.01,0.0,-0.18,-2.822215304798962,0.04995071335927367,-7.09300129701686,-10.2398962386511,0.04995071335927367,-6.44,-6.2,0.01,0.41,0.39,12,2016,,3854.9999999999995,-38.55
2017-03-31,215.22,12.29,0.0,,64.61,35.0,61.48,0.77,180.22,32.29,49.22,245.77,94.56,467.26,2351.6,3264.77,376.01,148.0,927.18,1478.5,395.73,1874.23,443.26,1372.29,-134.42,187.39,-132.26,26.48,0.0,0.25,1.37,0.0,0.0,0.0,1.52,5.56,3.6,3.52,7.839999999999999,5.79,5.71,2.24,0.32,0.25,3,2017,,inf,12.29
2017-06-30,225.72,13.66,0.005263969171483623,,63.28,34.959999999999994,64.19,0.73,190.76000000000002,27.689999999999998,40.92,252.35,107.06,492.69,2359.88,3309.03,463.02,118.71,921.72,1538.66,366.19,1904.85,443.26,1386.93,-9.200000000000017,-22.559999999999974,23.459999999999994,29.23,34.66965592972181,0.23,1.37,0.01,0.0,0.0,1.6423583815028904,5.727198458574182,3.9374489402697495,3.9163930635838153,8.317071290944122,6.02,5.89,1.64,0.32,0.25,6,2017,,2595.0,25.95
2017-09-30,397.50000000000006,12.2,0.0031979030144167757,0.0,64.77999999999999,36.91000000000001,66.14,0.78,360.59000000000003,34.64000000000001,27.34,394.87,71.4,566.54,2411.4,3430.19,568.5,167.0,885.28,1652.81,361.17,2013.99,443.26,1399.91,21.090000000000003,-80.45000000000002,45.779999999999994,29.229999999999997,60.97745901639344,0.25,1.44,0.01,0.0,0.0,1.4198689384010486,4.182857142857142,3.492110091743119,3.5176933158584536,7.687758846657928,4.62,4.55,1.8,0.34,0.3,9,2017,0.0,3815.0,38.15
