,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2015-06-30,,,,,,,,,,,193.41,607.26,240.03,1181.88,186.53,1767.62,137.38,594.67,130.35,948.4,98.41,1046.81,562.5,720.8,,,,,,0.0,1.45,0.41,0.0,0.0,,,,,,11.83,11.77,1.25,0.99,6,2015,,348.9512195121951,143.07
2015-09-30,387.0799999999999,46.66,0.11066779107152269,0.0,86.73999999999998,69.92000000000002,78.04000000000002,,317.1600000000001,64.25,150.84,551.46,321.28,1207.4,186.53,1845.8,106.1,662.31,130.58,949.9,96.25,1046.15,562.5,799.64,30.769999999999996,-30.419999999999998,-34.859999999999985,8.120000000000001,0.0,0.0,1.31,0.45,0.0,0.0,10.112576819691139,0.0,23.343526063353185,0.0,27.740726295261684,11.93,11.84,1.27,0.93,9,2015,0.0,421.6222222222222,189.73
2015-12-31,513.7400000000002,-2.6799999999999784,-0.005301256348569858,0.0,36.01000000000005,-3.0999999999999943,5.920000000000016,6.85,516.8399999999999,-17.27000000000001,122.97,777.06,212.93,2272.11,188.07,2907.69,100.86,684.59,123.62,953.56,94.52,1048.08,750.0,1859.61,-51.8,-1025.34,1038.6499999999999,9.02,-322.97532649254,2.76,0.56,0.37,0.0,0.0,-0.36850895482491014,-0.0,-0.5765474472066245,-0.0,-0.7318599304998604,8.95,8.84,2.38,2.16,12,2015,0.0,505.5405405405406,187.05
2016-03-31,277.85,-4.8,-0.01,0.1,44.09,6.1,14.43,9.3,271.75,1.08,284.87,473.25,241.35,1885.07,190.66,2516.97,1.08,430.5,117.44,576.38,89.4,665.77,750.0,1851.19,121.05,150.29,-109.68,8.33,-232.5,3.77,0.36,-0.01,0.1,-10.0,-0.7600000000000001,0.0,-1.04,0.0,1.24,-1.76,-1.73,3.27,2.85,3,2016,48.0,480.0,-4.8
2016-06-30,264.05999999999995,-3.580000000000001,-0.004272076372315036,0.04272076372315037,34.28999999999999,4.34,12.91,10.4,259.72,1.21,431.8,339.67,273.58,1729.59,197.28,2316.15,21.65,312.53,114.97,461.02,83.11,544.12,750.0,1772.02,-25.629999999999995,236.77,-64.25,8.569999999999999,-608.6033519553072,4.4,0.31,-0.01,0.1,-10.0,-0.6151789976133653,0.8715035799522675,-0.8031503579952268,-1.1449164677804298,0.9569451073985683,-1.57,-1.55,3.75,3.16,6,2016,35.80000000000001,838.0000000000001,-8.38
2016-09-30,608.08,57.04,0.07033292231812577,-0.00332922318125771,98.06,72.43,81.16,8.9,535.6399999999999,67.80999999999999,316.27,363.92,318.18,1906.55,215.24,2592.52,12.4,551.15,98.39,674.13,81.25,755.38,750.0,1826.0,-171.56,74.43,-17.97,8.73,31.634545056100983,3.66,0.41,0.06,0.1,1.67,8.815059597205098,17.489453349773942,12.472371557747637,17.395676120016443,20.255881627620223,4.29,4.23,2.83,2.36,9,2016,-2.700000000000003,811.0,48.66
2016-12-31,819.9200000000001,113.86000000000001,0.15412995323652476,-0.009783411272458784,156.07999999999998,133.91,143.43,11.5,686.0300000000002,126.78,309.85,402.25,298.84,2301.14,244.96,3034.93,80.0,871.18,16.01,998.29,78.68,1076.97,750.0,1946.89,30.33,-15.930000000000007,-23.109999999999985,9.52,18.652117512734936,4.43,0.55,0.22,0.1,0.45,14.992640905734676,20.45724833866601,23.399729264090574,23.93217819345311,29.817140044302242,8.36,8.25,2.31,2.01,12,2016,-7.227272727272734,738.7272727272727,162.52
2017-03-31,590.56,6.36,0.01,0.05,61.89,12.29,21.95,11.2,578.27,9.52,372.47,390.07,319.97,2513.79,243.56,3191.92,0.0,1125.2,16.03,1166.34,73.65,1239.98,750.0,1940.96,78.25,70.64,-83.99,9.66,280.0,4.33,0.64,0.01,0.05,5.0,0.8,1.72,1.32,1.36,2.44,1.09,1.08,2.16,1.88,3,2017,31.8,636.0,6.36
2017-06-30,310.45000000000005,3.0200000000000005,0.003219616204690832,0.016098081023454162,48.459999999999994,10.240000000000002,19.87,8.1,300.21000000000004,9.11,326.07,421.61,395.24,2527.25,320.82,3283.11,0.0,1201.97,16.11,1227.91,143.89,1371.8,750.0,1900.73,-35.7,-21.9,33.19,9.629999999999999,628.9569536423841,3.2,0.72,0.01,0.05,5.0,0.3734754797441365,1.0302771855010662,0.631044776119403,0.6568017057569296,1.416631130063966,1.05,1.04,2.06,1.74,6,2017,15.100000000000005,938.0000000000001,9.38
2017-09-30,422.24,33.41,0.04684739425099322,-0.015763028745033898,79.63,41.86,51.99,6.75,380.3799999999999,37.46000000000001,259.35,562.04,388.91,2525.11,340.06,3322.86,18.05,1219.84,5.81,1252.94,129.3,1382.24,750.0,1930.37,-81.25,3.1199999999999974,-6.93,10.130000000000003,36.02121370847052,2.62,0.72,0.06,0.05,0.83,4.028875905585417,6.808487964477682,6.933414349146997,7.120803926150969,9.71302640803926,3.27,3.23,2.02,1.7,9,2017,-11.241666666666674,713.1666666666666,42.79
