,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2015-03-31,118.45,5.08,0.01,0.0,18.82,6.52,10.03,,111.93,2.84,1.68,98.96,73.24,216.36,126.0,346.44,30.0,84.95,2.0,222.41,8.95,231.36,100.0,115.08,-11.56,0.17,-0.45,3.51,0.0,0.0,2.01,0.01,0.0,0.0,5.88,0.0,17.64,0.0,21.04,4.43,4.29,0.97,0.64,3,2015,0.0,508.0,5.08
2015-06-30,135.08999999999997,6.77,0.017139240506329114,0.0,22.33,9.22,12.99,,125.87,5.949999999999999,4.45,125.23,68.34,209.58,133.68,347.79,90.0,103.15,3.7,212.85,13.09,225.94,100.0,121.85,5.0200000000000005,24.349999999999998,-26.59,3.7700000000000005,0.0,0.0,1.85,0.03,0.0,0.0,7.79264135021097,0.0,22.235308016877635,0.0,26.645805907172996,4.81,4.67,0.98,0.66,6,2015,0.0,395.0,11.85
2015-09-30,135.31000000000003,8.070000000000002,0.020256024096385546,0.0,24.79,10.81,14.669999999999998,1.78,124.50999999999999,6.950000000000001,5.25,112.24,75.89,302.91,133.42,440.9,30.0,101.14,3.89,150.18,14.86,165.04,130.0,275.86,18.08,-102.75,85.47,3.8600000000000003,21.96877323420074,0.84,0.6,0.05,0.0,0.0,7.324578313253013,0.0,11.69987951807229,0.0,14.795000000000003,5.27,5.12,2.02,1.51,9,2015,0.0,398.40000000000003,19.92
2015-12-31,114.94999999999999,4.209999999999997,0.008723580605055943,0.0,21.560000000000002,6.870000000000001,10.5,1.86,108.07,3.8199999999999985,9.07,113.52,69.82,286.59,130.27,420.57,30.0,84.52,3.85,126.11,14.4,140.51,130.0,280.06,-9.879999999999999,14.260000000000005,-0.5600000000000023,3.629999999999999,53.30380047505942,0.86,0.5,0.05,0.0,0.0,4.005868213841689,0.0,6.015781185246577,0.0,7.9210111893907955,4.93,4.79,2.27,1.72,12,2015,0.0,482.59999999999997,24.13
2016-03-31,153.95,12.1,0.02,0.0,29.79,15.49,18.98,1.95,138.47,12.09,11.31,138.66,71.86,335.69,129.04,468.96,30.0,107.49,3.9,163.1,13.7,176.8,130.0,292.17,24.22,-21.09,-0.89,3.49,24.375,0.87,0.61,0.02,0.0,0.0,10.32,15.2,16.56,23.76,20.24,8.04,7.86,2.06,1.62,3,2016,0.0,605.0,12.1
2016-06-30,147.26,12.31,0.025215075788611225,0.02,30.11,15.33,18.84,1.84,131.92,11.64,7.6,135.47,74.17,298.31,141.45,444.02,0.0,107.02,3.95,137.02,12.92,149.94,130.0,294.07,18.120000000000005,18.34,-40.16,3.51,18.24305442729488,0.81,0.51,0.05,0.02,0.4,11.094633346988939,15.693863170831627,16.742810323637855,23.681999180663663,20.252748873412536,8.3,8.1,2.18,1.64,6,2016,9.764,488.2,24.41
2016-09-30,143.28000000000003,12.190000000000001,0.02331420765027323,0.001325683060109288,29.490000000000002,15.21,19.009999999999998,3.02,128.07,12.190000000000001,15.26,126.54,87.91,310.3,144.52,461.8,0.0,113.74,3.75,143.15,12.38,155.54,130.0,306.27,18.069999999999993,-8.28,-2.1400000000000006,3.8000000000000007,32.38154224774405,1.28,0.51,0.07,0.02,0.29,10.564666666666668,13.588852459016394,15.920273224043717,16.74626229508197,19.25087431693989,8.43,8.23,2.17,1.55,9,2016,0.6931428571428562,522.8571428571428,36.6
2016-12-31,129.15999999999997,3.759999999999998,0.007452923686818628,-0.0007277360894803878,20.89,4.25,8.030000000000001,2.74,124.91000000000003,0.509999999999998,20.7,121.0,88.65,292.17,140.91,439.75,0.0,97.58,3.66,117.89,11.83,129.73,130.0,310.02,-16.93,23.35,-0.980000000000004,3.7799999999999994,91.91023936170217,1.15,0.42,0.08,0.02,0.25,3.4208919722497506,4.356233894945488,4.851853320118927,5.097799801783942,5.8207333994053485,7.21,7.04,2.48,1.73,12,2016,-0.36714285714285566,504.5,40.36
2017-03-31,167.08,9.09,0.02,0.0,30.85,11.44,15.76,2.74,155.63,7.26,13.44,137.76,98.6,312.14,166.39,484.9,0.0,117.55,11.18,151.05,14.74,165.79,130.0,319.12,16.7,-11.51,-12.45,4.32,34.25,1.12,0.52,0.02,0.0,0.0,7.48,9.6,11.4,11.88,13.72,5.58,5.44,2.07,1.41,3,2017,0.0,454.5,9.09
2017-06-30,151.71,3.83,0.0059287925696594425,0.03,27.189999999999998,4.92,9.479999999999999,2.38,146.8,1.7100000000000009,18.92,125.03,103.6,285.19,181.75,474.14,0.0,118.66,11.11,152.65,15.19,167.85,130.0,306.3,19.69,2.289999999999999,-16.51,4.5600000000000005,100.35770234986946,1.01,0.55,0.02,0.03,1.6,3.2252631578947373,4.221300309597524,5.00390092879257,5.098761609907121,6.035510835913313,4.15,4.05,1.87,1.19,6,2017,19.38,646.0,12.92
