,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2014-09-30,,,,,,,,,,,239.83,63.9,102.65,406.37,1696.43,2118.88,41.37,54.37,227.55,335.51,807.74,1143.25,800.0,975.63,,,,,,0.0,1.17,0.2,0.0,0.0,,,,,,7.95,7.89,1.21,0.91,9,2014,,790.65,158.13
2014-12-31,300.6899999999998,-64.3,-0.07538100820633059,0.0,17.58000000000004,-52.30000000000001,-8.860000000000014,2.92,352.98000000000025,-54.849999999999994,111.84,46.61,58.61,323.91,1656.02,1994.52,0.0,45.65,138.43,196.76,518.53,715.29,940.0,1279.22,-94.48999999999998,17.91000000000001,-51.41,43.44,-9.685795101088647,2.15,0.56,0.11,0.0,0.0,-12.883299584354685,-0.0,-20.09246509645103,-0.0,-25.382841308749867,4.1,4.07,1.65,1.35,12,2014,0.0,853.0,93.83
2015-03-31,301.57,-55.99,-0.06,0.0,32.84,-49.12,-4.17,2.4,350.69,-51.63,97.41,110.69,72.43,280.86,1619.26,1919.82,0.0,53.14,111.17,180.82,515.78,696.59,940.0,1223.23,-83.72,99.39,-30.1,44.95,-10.0,1.84,0.57,-0.06,0.0,0.0,-11.68,0.0,-18.32,0.0,-11.28,-18.72,-18.57,1.55,1.15,3,2015,0.0,933.1666666666667,-55.99
2015-06-30,667.1600000000001,59.57,0.0,,134.07999999999998,72.97999999999999,118.34,2.14,594.1800000000001,72.02000000000001,11.89,112.4,264.92,389.53,1587.13,1988.98,91.83,57.58,111.01,264.26,488.92,753.18,940.0,1235.81,-89.87,-12.61,13.14,45.36,0.0,1.63,0.61,0.0,0.05,0.0,11.980558659217875,0.0,19.302011173184358,0.0,91.85094972067039,0.37,0.37,1.47,0.47,6,2015,inf,inf,3.58
2015-09-30,288.8599999999999,-47.839999999999996,-0.05404428377767736,-inf,20.580000000000013,-47.45,-2.299999999999997,1.66,336.31000000000006,-48.91,8.86,60.03,241.97,311.18,1550.3,1875.95,81.23,33.25,111.01,226.25,461.74,687.99,940.0,1187.96,44.44,-9.239999999999995,-35.64,45.150000000000006,-7.678887959866222,1.31,0.58,-0.05,0.05,-1.0,-10.203560777225485,-5.101780388612743,-16.126814279258927,-17.68328965205603,-6.18266606416629,-3.53,-3.52,1.38,0.31,9,2015,-inf,885.1999999999999,-44.26
2015-12-31,224.21000000000004,-80.72999999999999,-0.08396591727338187,0.003965917273381869,-111.34,-71.82,-26.840000000000003,1.27,296.03,-72.36,9.3,33.18,170.96,213.43,1506.07,1729.55,57.84,16.17,111.05,185.33,436.99,622.32,940.0,1107.23,57.47,-8.280000000000001,-48.35999999999999,44.97999999999999,-3.7815938932243283,1.08,0.56,-0.13,0.05,-0.38,-18.679187134970796,-13.227861428914311,-29.16846787743019,-27.049943195455633,-15.966442115369228,-8.47,-8.44,1.15,0.23,12,2015,3.8130769230769204,961.4615384615383,-124.99
2016-03-31,238.7,-60.72,-0.06,0.0,-19.02,-56.95,-13.42,1.68,295.65,-57.04,7.73,37.28,91.76,136.78,1466.44,1613.76,29.38,21.21,110.72,161.58,398.44,560.02,940.0,1053.74,61.19,-3.98,-58.31,43.53,-6.999999999999999,1.5,0.53,-0.06,0.0,0.0,-15.04,-12.88,-23.04,-21.32,-15.680000000000001,-25.45,-25.44,0.85,0.28,3,2016,0.0,1012.0,-60.72
2016-06-30,307.59,-39.290000000000006,-0.04321467853214679,0.0,3.009999999999998,-32.379999999999995,9.25,1.41,339.97,-33.02,11.1,74.29,200.61,286.0,1429.6,1727.97,213.63,18.12,110.76,342.51,371.01,713.52,940.0,1014.45,-148.91,-4.119999999999999,152.64,41.629999999999995,-8.158107660982438,1.31,0.7,-0.11,0.0,0.0,-9.098654134586543,-7.558640135986401,-15.494426557344266,-13.970126987301272,-10.135806419358065,-18.33,-18.31,0.84,0.25,6,2016,0.0,909.1818181818182,-100.01
2016-09-30,302.47,-67.93999999999998,-0.07281452813337301,0.0,-16.319999999999997,-58.790000000000006,-18.630000000000003,1.22,361.26,-59.06,12.02,56.89,248.99,317.91,1395.87,1722.92,301.7,20.5,91.07,413.28,363.13,776.41,940.0,946.51,-52.25999999999999,-7.24,62.35000000000001,40.16,-4.19009788048278,1.21,0.82,-0.18,0.0,0.0,-15.776481095564153,-13.316968145281331,-28.705105090800824,-25.468903840428695,-18.30071807085442,-19.81,-19.79,0.77,0.17,9,2016,0.0,933.0555555555555,-167.95
2016-12-31,334.6200000000001,-44.420000000000016,-0.048107548147101775,0.0,-16.04,-37.0,3.080000000000002,1.47,371.63,-37.81999999999999,6.29,66.91,266.92,340.11,1359.32,1708.69,359.28,14.41,91.16,464.85,341.75,806.6,940.0,902.09,-40.380000000000024,-2.4899999999999984,36.06,40.08000000000001,-7.637574853669515,1.53,0.89,-0.23,0.0,0.0,-10.399596929886522,-9.010752931204976,-19.694811884917836,-17.686844657908374,-12.449396807458687,-17.97,-17.95,0.73,0.16,12,2016,0.0,923.3478260869565,-212.37
